dataset,n_samples,n_features,chunk_size,total_chunks,c_thresh,method,overall_coverage_pct,peak_memory_kb,avg_latency_ms,total_time_sec,sample_far_pct,chunk_far_pct,arl_0,arl_1,total_ooc_chunks,ooc_chunk_rate,joint_coverage_pct,joint_far_pct,fwer_adjusted_alpha_dim,key
TEP Mode 4,1719000,34,500,3438,10,Proposed RBULT-SPC,96.66493857577936,3.234375,12.664385312390932,43.735953042000006,3.3350614242206547,0.0,41.0,1.3827868852459015,2440,0.7097149505526469,65.25951134380453,34.74048865619547,0.0014705882352941,tep4
TEP Mode 5,1729800,34,500,3460,3,Baseline Shewhart Chart,85.14649602470193,1.1484375,0.6273025141618501,2.235846625,14.853503975298068,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,5,Baseline Shewhart Chart,85.14649602470193,1.1484375,0.6273025141618501,2.235846625,14.853503975298068,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,7,Baseline Shewhart Chart,85.14649602470193,1.1484375,0.6273025141618501,2.235846625,14.853503975298068,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,10,Baseline Shewhart Chart,85.14649602470193,1.1484375,0.6273025141618501,2.235846625,14.853503975298068,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,3,Baseline EWMA Chart,71.38345813524855,2.296875,2.9803532667630064,10.39502975,28.616541864751454,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,5,Baseline EWMA Chart,71.38345813524855,2.296875,2.9803532667630064,10.39502975,28.616541864751454,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,7,Baseline EWMA Chart,71.38345813524855,2.296875,2.9803532667630064,10.39502975,28.616541864751454,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,10,Baseline EWMA Chart,71.38345813524855,2.296875,2.9803532667630064,10.39502975,28.616541864751454,100.0,0.0,1.0,3460,1.0,,,,tep5
TEP Mode 5,1729800,34,500,3460,3,Baseline Sliding-Window Bootstrap (W=2000),99.0508542300028,582.8671875,4.5823585968208205,16.008012082999997,0.9491457699972016,100.0,0.0,1.0,3460,1.0,,,,tep5
